Ketchup,Colher sopa cheia,20,g,123,66,30,1.1,0.1,0.02,0.3,980,4.4,16,0.4,80,303,14,0.01,0.2,1.5
Cebola empanada frita com sal,Colher sopa rasa,10,g,144,74,14,3,8,1.5,2,191,3,23,0.7,9.6,175,13,0.06,0.03,0.2
Champignon cru,Colher sopa rasa,20,g,27,92,5,2,0.4,0.06,1.6,0.9,2.2,1.6,0.1,0,365,8,0.6,0.9,18
Maionese vegana com sal,Colher sopa cheia,20,g,623,28,2,1.3,68,7,0.3,99,1.4,3,0.4,0.1,48,16,0.01,0,0
Maionese light,Colher sopa cheia,20,g,238,66,9.2,0.4,22,3.4,0,827,0,6,0.1,0,31,2,0.01,0,0.01
Marshmallow,Colher sopa cheia,25,g,322,20,79,0.8,0.3,0.06,0.1,80,0,3,0.2,0,5,2,0,0,0.08
Milkshake baunilha com calda chocolate, Copo americano duplo,240,ml,113,69,22,3,6,1.3,0,75,0.4,97,0.09,39,141,14,0.03,0.2,0.7
Milkshake paçoca vegano com calda de cacau, Copo americano duplo,240,ml,269,57,15,6,21,9.6,2.5,34,0,82,1.7,6,252,69,0.04,0.01,1.3
Milkshake paçoca de amenendoim sem calda vegano, Copo americano duplo,240,ml,321,49,17,7,2.5,12,0.2,23,0,34,1.8,0.01,275,63,0.04,0.01,1.1
Mingau de fubá com açúcar, Copo americano duplo,240,ml,138,71,21,2.4,5,3,0.3,66,0,78,0.6,67,128,11,0.03,0.2,1
Mingau de maisena,Prato fundo,375,g,155,64,30,2.4,2.6,1.6,0.1,53,0,85,0.09,39,107,8,0.03,0.2,1.1
Mingau de maisena com banana,Prato fundo,375,g,123,70,26,1.8,1.4,0.8,0.9,26,2.7,44,0.2,19,226,17,0.01,0.1,0.6
Mingau de aveia, Copo americano duplo,240,ml,110,76,15,4,3.8,2,0.8,62,0.08,107,0.4,47,156,19,0.07,0.02,1.7
Mingau de farinha de cereais com leite integral, Copo americano duplo,240,ml,147,65,25,6,3,1.6,1.7,116,11,231,3.4,0,163,27,0.3,0.5,5
Mingau de farinha láctea com leite integral, Copo americano duplo,240,ml,156,64,25,5.4,4,2.4,0.6,80,6.5,130,2.4,176,195,27,0.4,0.5,3.6
Panqueca de frango com requeijão sem molho,Unidade,80,g,216,57,10,19,11,1.6,0.3,336,0.2,32,1,24,249,28,0.09,0.1,4
Panqueca crane moída sem molho e comsal,Unidade,80,g,243,52,16,17,12,3.8,0.5,373,0.2,48,2.3,40,252,19,0.1,0.3,2
Panqueca ricota com espinafre com molho e sal,Unidade,80,g,134,72,12,6.6,6.7,2.2,1.2,451,4.3,109,0.9,104,187,20,0.08,0.2,0.5
Pizza vegetariana ,Fatia média,90,g,234,46,40,6.4,6,1.5,2.4,547,17,37,3.3,77,167,20,0.1,0.06,0.7
